Customer_ID,Age,Gender,City,Monthly_Income,Balance,Credit_Score,Account_Type,Loan_Amount,Loan_Status,Transaction_Count,Transaction_Value,Customer_Since,Quality_Score,Churn_Risk,Fraud_Flag
100078,39,Female,Mumbai,102823.0,515469.0,790.0,Savings,1331183,Closed,41,106888,2024-03-30,10.0,Low,No
100079,62,Male,Bangalore,133607.0,738141.0,664.0,Savings,1879286,Closed,50,150919,2017-04-10,10.0,Medium,No
100080,21,Male,Bangalore,52342.0,401813.0,609.0,Savings,812953,No Loan,54,237679,2023-06-07,10.0,Medium,No
100081,18,Male,Hyderabad,60678.0,365970.0,553.0,Savings,715116,Closed,41,153490,2020-11-13,10.0,High,No
100082,41,Female,Mumbai,153453.0,1071304.0,814.0,Savings,1200253,Closed,38,127284,2021-01-07,10.0,Low,No
100083,38,Male,Hyderabad,174931.0,1024667.0,778.0,Current,3734579,Active,60,189379,2016-01-31,10.0,Low,No
100084,37,Male,Bangalore,172351.0,915577.0,821.0,Savings,1618412,No Loan,43,130977,2020-10-07,10.0,Low,No
100085,63,Male,Chennai,65954.0,334699.0,,Savings,1165378,Active,36,177473,2016-03-17,10.0,Medium,No
100086,46,Male,Mumbai,114532.0,241701.0,734.0,Current,2439656,Closed,18,49294,2016-08-10,10.0,Medium,No
100087,40,Male,Hyderabad,81226.0,601081.0,817.0,Savings,813446,Closed,52,222117,2023-04-17,10.0,Low,No
100088,45,Female,Mumbai,168575.0,695073.0,842.0,Current,1122030,Closed,44,79161,2024-10-23,10.0,Low,No
100089,53,Male,Chennai,146021.0,,799.0,Current,2869523,Active,34,108046,2024-10-02,10.0,Low,No
100090,34,Female,Vizag,58890.0,235881.0,722.0,Savings,382947,No Loan,30,73701,2017-11-28,10.0,Medium,No
100091,52,Male,Hyderabad,116123.0,716267.0,747.0,Savings,820046,Active,86,348735,2024-12-19,10.0,Medium,No
100092,66,Male,Hyderabad,120327.0,788184.0,630.0,Current,2187023,Closed,49,132418,2024-12-21,10.0,Medium,No
100093,43,Male,Vizag,47935.0,298800.0,800.0,Current,772526,Closed,18,68212,2023-01-09,10.0,Low,No
100094,65,Female,Vizag,114934.0,778338.0,665.0,Current,2516018,Active,35,111412,2023-05-01,10.0,Medium,No
100095,61,Female,Bangalore,174055.0,808693.0,588.0,Savings,1967832,Closed,53,175775,2015-01-16,10.0,High,No
100096,62,Female,Vizag,94038.0,448717.0,800.0,Current,2115293,Closed,56,279479,2015-01-29,10.0,Low,No
100097,66,Male,Hyderabad,42984.0,235747.0,670.0,Savings,875389,Closed,29,45660,2020-08-12,10.0,Medium,No
100098,62,Female,Bangalore,152573.0,844438.0,730.0,Savings,3776860,Closed,73,108196,2020-08-03,10.0,Medium,No
100099,54,Male,Bangalore,171878.0,1250362.0,660.0,Current,3965995,No Loan,47,108434,2024-12-25,10.0,Medium,No
100100,68,Male,Hyderabad,70042.0,214270.0,790.0,Savings,1691192,No Loan,32,47150,2019-03-25,10.0,Low,No
100101,52,Female,Vizag,46172.0,164436.0,731.0,Savings,873593,Active,23,34665,2020-07-23,9.7,Medium,No
100102,42,Male,Vizag,103300.0,263303.0,716.0,Current,1080434,Closed,28,18463,2019-01-26,10.0,Medium,No
100103,57,Male,Mumbai,90106.0,332342.0,587.0,Savings,918637,No Loan,21,31307,2023-04-09,10.0,High,No
100104,45,Male,Vizag,29516.0,144141.0,835.0,Savings,484840,Closed,26,98867,2015-08-04,9.33,Low,No
100105,36,Female,Mumbai,236154.0,699582.0,694.0,Savings,4474983,Closed,70,84960,2016-07-10,10.0,Medium,No
100106,68,Male,Chennai,135865.0,940142.0,588.0,Savings,1116157,No Loan,74,39126,2018-06-01,10.0,High,No
100107,30,Female,Bangalore,168232.0,974211.0,837.0,Savings,871685,No Loan,48,27980,2018-06-10,10.0,Low,No
100108,49,Female,Bangalore,131357.0,856735.0,797.0,Current,2463957,Active,75,60230,2017-06-04,10.0,Low,No
100109,18,Female,Mumbai,154682.0,1100483.0,674.0,Current,3770769,No Loan,95,58010,2017-06-25,10.0,Medium,No
100110,50,Female,Bangalore,133106.0,467874.0,823.0,Savings,1912838,No Loan,47,134965,2022-10-15,10.0,Low,No
100111,46,Male,Hyderabad,108797.0,367768.0,844.0,Savings,2613007,Active,46,109883,2015-03-25,10.0,Low,No
100112,23,Male,Bangalore,168386.0,651942.0,665.0,Savings,1616352,Active,52,112235,2018-07-18,10.0,Medium,No
100113,61,Female,Mumbai,61563.0,191655.0,602.0,Savings,497007,Closed,17,69455,2020-05-17,10.0,Medium,No
100114,41,Female,Vizag,35251.0,238974.0,848.0,Savings,264513,Closed,20,54243,2022-08-05,10.0,Low,No
100115,19,Female,Bangalore,125708.0,364236.0,563.0,Savings,1623003,No Loan,42,164084,2020-08-05,10.0,High,No
100116,55,Male,Hyderabad,99298.0,261112.0,770.0,Savings,1630283,Active,21,43198,2017-07-24,10.0,Low,No
100117,49,Female,Bangalore,89153.0,464081.0,807.0,Savings,504968,Active,25,76348,2019-09-06,10.0,Low,No
100118,67,Male,Hyderabad,39078.0,235339.0,610.0,Current,747543,Active,24,70460,2024-06-03,10.0,Medium,No
100119,29,Female,Vizag,23389.0,156718.0,776.0,Savings,154421,No Loan,26,65921,2016-05-29,9.64,Low,No
100120,58,Female,Chennai,141562.0,898771.0,561.0,Savings,1159519,No Loan,96,193538,2020-04-11,10.0,High,No
100121,46,Male,Bangalore,132447.0,660801.0,795.0,Savings,2392689,Active,52,45077,2017-01-24,10.0,Low,No
100122,52,Male,Hyderabad,85230.0,274565.0,698.0,Savings,1906207,No Loan,30,61701,2018-10-19,10.0,Medium,No
100123,37,Female,Hyderabad,146400.0,744293.0,766.0,Savings,1890068,Closed,76,262013,2017-01-24,10.0,Low,No
100124,68,Female,Vizag,68364.0,327796.0,774.0,Savings,521709,No Loan,29,45499,2021-07-09,10.0,Low,No
100125,19,Male,Bangalore,165932.0,767102.0,624.0,Savings,2307467,Closed,62,76623,2023-01-17,10.0,Medium,No
100126,42,Male,Bangalore,104674.0,621807.0,817.0,Savings,1776765,Active,32,143254,2016-09-21,10.0,Low,No
100127,31,Female,Mumbai,160585.0,966134.0,782.0,Savings,1601720,Closed,47,58951,2023-09-28,10.0,Low,No
100128,60,Male,Bangalore,55563.0,269357.0,593.0,Savings,773846,No Loan,30,19615,2021-07-09,10.0,High,No
100129,19,Male,Mumbai,131155.0,302991.0,534.0,Current,1841938,No Loan,28,19238,2016-05-04,10.0,High,No
100130,37,Male,Bangalore,166945.0,657560.0,688.0,Current,2353055,Closed,60,67705,2021-08-28,10.0,Medium,No
100131,62,Female,Chennai,73753.0,471826.0,634.0,Savings,507274,Closed,53,68750,2023-12-09,10.0,Medium,No
100132,43,Male,Mumbai,226481.0,784730.0,696.0,Current,3717050,Active,77,272911,2023-10-24,10.0,Medium,No
100133,48,Female,Chennai,140169.0,573493.0,841.0,Savings,836001,No Loan,62,249285,2022-03-21,10.0,Low,No
100134,48,Male,Hyderabad,144044.0,949414.0,668.0,Current,3047527,No Loan,69,288437,2018-09-29,10.0,Medium,No
100135,24,Male,Bangalore,129152.0,542279.0,648.0,Savings,1628399,Closed,48,119994,2020-11-19,10.0,Medium,No
100136,43,Male,Mumbai,231305.0,1516450.0,734.0,Savings,5150392,Closed,45,91602,2015-01-12,10.0,Medium,No
100137,22,Female,Mumbai,198670.0,1033404.0,675.0,Current,3176392,No Loan,79,331860,2022-04-20,10.0,Medium,No
100138,33,Male,Hyderabad,69310.0,239874.0,664.0,Current,619845,Closed,15,49171,2016-01-08,10.0,Medium,No
100139,69,Female,Bangalore,184539.0,966055.0,713.0,Savings,3571330,Active,100,285116,2018-07-10,10.0,Medium,No
100140,48,Female,Hyderabad,102588.0,318793.0,819.0,Savings,892984,No Loan,19,79246,2018-04-10,10.0,Low,No
100141,62,Female,Hyderabad,118204.0,663085.0,763.0,Current,1994192,No Loan,37,78568,2022-06-22,10.0,Low,No
100142,25,Female,Bangalore,167834.0,,668.0,Savings,3696289,Closed,100,117366,2019-01-02,10.0,Medium,No
100143,67,Male,Hyderabad,47633.0,230417.0,699.0,Savings,260684,Closed,28,43225,2022-03-22,10.0,Medium,No
100144,30,Male,Hyderabad,47727.0,134525.0,716.0,Savings,661226,Closed,18,36628,2021-06-07,8.31,Medium,No
100145,36,Female,Chennai,106329.0,790359.0,685.0,Current,713804,No Loan,44,66877,2021-10-08,10.0,Medium,No
100146,56,Female,Bangalore,104315.0,250948.0,576.0,Current,1857157,Active,32,49239,2015-02-27,10.0,High,No
100147,20,Female,Mumbai,190273.0,794896.0,529.0,Current,2220750,Closed,83,278657,2024-03-28,10.0,High,No
100148,33,Female,Hyderabad,154982.0,1013114.0,789.0,Savings,3816389,Closed,40,195349,2016-09-21,10.0,Low,No
100149,22,Female,Vizag,61323.0,212296.0,583.0,Savings,1071417,Active,22,92780,2024-11-30,10.0,High,No
100150,69,Female,Hyderabad,177235.0,676819.0,615.0,Savings,2236384,Active,49,206475,2019-09-22,10.0,Medium,No
100151,40,Female,Mumbai,130373.0,979929.0,735.0,Savings,2129187,Active,63,184514,2018-12-23,10.0,Medium,No
100152,52,Female,Vizag,83133.0,526109.0,656.0,Savings,922242,Active,28,101563,2024-09-07,10.0,Medium,No
100153,31,Female,Mumbai,176728.0,963340.0,682.0,Savings,4145180,Closed,92,118383,2023-01-25,10.0,Medium,No
100154,52,Male,Chennai,131268.0,282865.0,717.0,Savings,866277,No Loan,25,117850,2024-11-12,10.0,Medium,No
100155,35,Male,Hyderabad,108213.0,216641.0,779.0,Savings,1948269,Active,23,59089,2016-10-03,10.0,Low,No
100156,28,Female,Hyderabad,149863.0,567101.0,786.0,Savings,1175673,Active,25,90368,2022-09-12,10.0,Low,No
100157,50,Female,Mumbai,94823.0,652744.0,701.0,Savings,803629,Closed,68,276380,2019-05-17,10.0,Medium,No
100158,52,Male,Mumbai,67605.0,470884.0,735.0,Savings,1641209,Active,32,129808,2022-06-01,10.0,Medium,No
100159,27,Male,Hyderabad,166614.0,951980.0,830.0,Savings,3504016,No Loan,39,115666,2016-12-03,10.0,Low,No
100160,38,Female,Bangalore,69300.0,341610.0,701.0,Savings,683960,Closed,40,174721,2022-02-14,10.0,Medium,No
100161,38,Female,Vizag,73352.0,191661.0,818.0,Savings,1376281,Closed,25,16822,2021-03-29,10.0,Low,No
100162,38,Female,Mumbai,199674.0,938616.0,794.0,Savings,1264543,Closed,81,227204,2020-11-18,10.0,Low,No
100163,25,Male,Hyderabad,93530.0,556897.0,801.0,Savings,534188,Closed,42,208410,2016-03-11,10.0,Low,No
100164,32,Male,Mumbai,104027.0,429532.0,654.0,Savings,1893921,No Loan,18,15655,2024-01-05,10.0,Medium,No
100165,34,Male,Chennai,157896.0,1240422.0,844.0,Current,1172808,Closed,100,288635,2015-07-09,10.0,Low,No
100166,67,Female,Chennai,167050.0,1316324.0,730.0,Current,3909962,Closed,57,39718,2021-05-09,10.0,Medium,No
100167,57,Female,Hyderabad,100119.0,459792.0,766.0,Savings,828352,Active,52,142075,2020-11-30,10.0,Low,No
100168,38,Male,Mumbai,160029.0,1147123.0,824.0,Current,1607462,No Loan,100,377820,2016-10-08,10.0,Low,No
100169,40,Female,Hyderabad,88005.0,695945.0,678.0,Current,1721284,Active,34,164664,2019-01-26,10.0,Medium,No
100170,68,Male,Chennai,87804.0,393405.0,646.0,Savings,1331741,Active,43,190487,2024-05-31,10.0,Medium,No
100171,42,Female,Bangalore,128199.0,611425.0,778.0,Savings,2542729,No Loan,30,133775,2024-10-02,10.0,Low,No
100172,42,Female,Chennai,110102.0,626466.0,761.0,Current,2276450,Closed,55,36239,2021-03-06,10.0,Low,No
100173,31,Female,Chennai,70372.0,296100.0,719.0,Savings,1585693,No Loan,27,101231,2022-01-27,10.0,Medium,No
100174,52,Female,Bangalore,143892.0,289407.0,687.0,Savings,1199728,Active,25,110854,2024-01-06,10.0,Medium,No
100175,31,Male,Hyderabad,149119.0,499941.0,769.0,Current,2545424,Closed,37,155870,2024-04-13,10.0,Low,No
100176,63,Male,Hyderabad,72092.0,466835.0,666.0,Current,1497516,Closed,26,51398,2018-04-21,10.0,Medium,No
100177,50,Female,Bangalore,124730.0,849186.0,706.0,Current,2951394,Closed,71,286515,2020-07-03,10.0,Medium,No
100178,32,Female,Vizag,77418.0,498565.0,718.0,Current,672725,Active,21,12786,2021-04-20,10.0,Medium,No
100179,62,Female,Mumbai,123820.0,829035.0,584.0,Savings,1683102,No Loan,46,189147,2023-08-12,10.0,High,No
100180,22,Female,Hyderabad,176150.0,1307645.0,523.0,Current,3450807,No Loan,97,107582,2024-11-23,10.0,High,No
100181,37,Female,Bangalore,194324.0,469049.0,807.0,Savings,1112651,Active,48,234564,2024-07-03,10.0,Low,No
100182,48,Female,Chennai,79733.0,190737.0,833.0,Savings,472817,Closed,22,42203,2020-07-03,10.0,Low,No
100183,24,Female,Vizag,34289.0,219267.0,642.0,Savings,776395,Active,35,115847,2015-06-14,10.0,Medium,No
100184,38,Female,Hyderabad,152788.0,823830.0,738.0,Savings,3657854,No Loan,25,93500,2017-06-13,10.0,Medium,No
100185,59,Male,Vizag,39446.0,207905.0,610.0,Current,875811,No Loan,21,61864,2017-08-23,10.0,Medium,No
100186,63,Female,Chennai,43140.0,122765.0,606.0,Savings,792932,Closed,20,59088,2015-12-10,7.53,Medium,No
100187,64,Female,Hyderabad,100202.0,476504.0,612.0,Savings,1497530,Active,48,187819,2017-06-02,10.0,Medium,No
100188,39,Male,Hyderabad,126468.0,753468.0,663.0,Savings,1236341,Closed,81,50402,2019-11-19,10.0,Medium,No
100189,20,Female,Bangalore,81971.0,556588.0,522.0,Savings,1757627,Active,70,99186,2015-01-08,10.0,High,No
100190,41,Female,Chennai,105939.0,387593.0,786.0,Savings,1368669,No Loan,25,90788,2024-02-22,10.0,Low,No
100191,19,Male,Mumbai,51116.0,380142.0,539.0,Savings,773948,Closed,24,91124,2016-11-18,10.0,High,No
100192,60,Male,Bangalore,51205.0,399733.0,686.0,Savings,1078995,Closed,40,197139,2024-11-13,10.0,Medium,No
100193,47,Male,Bangalore,73691.0,537322.0,777.0,Savings,387036,Closed,54,243332,2024-06-15,10.0,Low,No
100194,22,Male,Hyderabad,127756.0,482782.0,633.0,Current,2453535,Active,53,136034,2022-08-04,10.0,Medium,No
100195,41,Female,Chennai,30587.0,122692.0,670.0,Savings,222026,Active,22,100630,2021-06-12,7.8,Medium,No
100196,64,Female,Chennai,135400.0,624604.0,566.0,Savings,2955639,Closed,63,67296,2021-05-08,10.0,High,No
100197,51,Female,Bangalore,181559.0,438981.0,850.0,Savings,3287243,No Loan,17,34539,2016-03-17,10.0,Low,No
100198,42,Male,Bangalore,142932.0,314326.0,695.0,Savings,2885078,No Loan,35,26807,2023-12-23,10.0,Medium,No
100199,35,Male,Vizag,92954.0,186013.0,747.0,Savings,1295882,Closed,29,64142,2019-04-15,10.0,Medium,No
100200,31,Male,Bangalore,179544.0,813094.0,751.0,Savings,1903300,No Loan,84,326997,2021-05-20,10.0,Low,No
100201,37,Male,Vizag,92766.0,496772.0,770.0,Savings,986141,No Loan,44,129058,2023-03-03,10.0,Low,No
100202,34,Female,Hyderabad,167888.0,807979.0,702.0,Savings,1837493,Active,35,159705,2019-12-05,10.0,Medium,No
100203,19,Male,Bangalore,94869.0,697649.0,682.0,Savings,1482454,No Loan,47,80134,2016-05-08,10.0,Medium,No
100204,67,Male,Mumbai,221572.0,778569.0,721.0,Savings,1617178,Active,75,317384,2016-12-28,10.0,Medium,No
100205,49,Male,Hyderabad,62174.0,155014.0,823.0,Current,1273173,Closed,26,84029,2019-04-23,9.72,Low,No
100206,37,Male,Chennai,58803.0,356261.0,653.0,Savings,746223,Closed,48,153740,2023-03-18,10.0,Medium,No
100207,58,Male,Bangalore,80197.0,589358.0,610.0,Savings,1158835,Active,31,151028,2020-11-10,10.0,Medium,No
100208,62,Male,Mumbai,113869.0,645031.0,605.0,Savings,1914974,Closed,33,140247,2016-02-08,10.0,Medium,No
100209,50,Female,Bangalore,43828.0,238086.0,756.0,Savings,258048,Active,27,112912,2019-12-18,10.0,Low,No
100210,68,Male,Mumbai,108648.0,236636.0,787.0,Current,2700591,Active,21,50362,2024-04-26,10.0,Low,No
100211,25,Female,Mumbai,243196.0,937821.0,752.0,Current,5856320,No Loan,36,134246,2021-10-14,10.0,Low,No
100212,40,Male,Mumbai,63377.0,224365.0,810.0,Savings,895183,Active,18,69845,2015-11-28,10.0,Low,No
100213,68,Male,Chennai,101425.0,609709.0,743.0,Current,2308512,Closed,31,31645,2024-12-01,10.0,Medium,No
100214,45,Male,Chennai,90058.0,580503.0,780.0,Savings,1412050,Active,36,65796,2020-01-31,10.0,Low,No
100215,62,Male,Hyderabad,104964.0,718807.0,702.0,Savings,2055559,Closed,71,172862,2022-04-12,10.0,Medium,No
100216,62,Male,Mumbai,246821.0,1662070.0,647.0,Savings,3130873,Closed,100,94493,2023-08-13,10.0,Medium,No
100217,65,Female,Bangalore,106677.0,664972.0,716.0,Current,1625077,Active,30,117857,2022-02-19,10.0,Medium,No
100218,37,Male,Hyderabad,70379.0,300761.0,775.0,Savings,1190796,Active,36,154359,2019-01-03,10.0,Low,No
100219,29,Female,Bangalore,45744.0,130064.0,769.0,Savings,1122971,Closed,10,14398,2015-12-29,8.07,Low,No
100220,44,Female,Bangalore,189765.0,1240547.0,679.0,Savings,1442395,No Loan,72,189578,2022-05-17,10.0,Medium,No
100221,21,Female,Chennai,48800.0,123425.0,625.0,Savings,624134,Active,17,20292,2021-06-10,7.53,Medium,No
100222,30,Female,Hyderabad,116836.0,818073.0,691.0,Savings,2516215,No Loan,57,202249,2019-04-06,10.0,Medium,No
100223,61,Male,Mumbai,246322.0,736860.0,674.0,Savings,3419164,Closed,50,248615,2020-11-21,10.0,Medium,No
100224,39,Male,Chennai,114754.0,368116.0,677.0,Savings,2530458,No Loan,29,91888,2020-03-04,10.0,Medium,No
100225,28,Female,Mumbai,190667.0,424784.0,654.0,Current,3981930,Active,58,67835,2021-01-03,10.0,Medium,No
100226,43,Female,Hyderabad,125071.0,619299.0,751.0,Savings,1932207,Closed,54,250252,2021-12-21,10.0,Low,No
100227,67,Male,Vizag,89338.0,397152.0,788.0,Savings,1471448,No Loan,19,82513,2021-07-12,10.0,Low,No
